id,sucursal,fecha,periodo,producto,familia,unidad_venta,modificacion_original,cantidad,piezas_equivalentes,ventas_brutas,ingresos,precio_unitario,es_servicio_envio,n_guisados,n_extras,n_peticiones
14649,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,"Cochinita, Doradita",1.0,1.0,18.0,18.0,18.0,false,1,0,1
14650,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,"Asado, Doradita",1.0,1.0,18.0,18.0,18.0,false,1,0,1
14651,Principal,2024-12-30,2024-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Sin Tomate, Verdura Aparte, Frijoles Aparte",1.0,4.0,152.0,152.0,152.0,false,0,0,3
14652,Principal,2024-12-30,2024-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Verdura Aparte, Frijoles Aparte",2.0,8.0,304.0,304.0,152.0,false,0,0,2
14653,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Huevo Cascabel,1.0,1.0,18.0,18.0,18.0,false,1,0,0
14654,Principal,2024-12-30,2024-12,Café con Leche,Bebida,ORDEN,Poca leche,4.0,4.0,132.0,132.0,33.0,false,0,0,0
14655,Principal,2024-12-30,2024-12,Café con Leche,Bebida,ORDEN,Leche Aparte,3.0,3.0,99.0,99.0,33.0,false,0,0,0
14656,Principal,2024-12-30,2024-12,Refresco 600 ml.,Bebida,ORDEN,Coca Cola,9.0,9.0,306.0,306.0,34.0,false,0,0,0
14657,Principal,2024-12-30,2024-12,1/2 Entomatadas,Entomatada,ORDEN,Bistec (1 pza.),1.0,1.0,164.0,164.0,164.0,false,0,1,0
14658,Principal,2024-12-30,2024-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,"Huevo Verde , Relleno de Guisados",1.0,1.0,113.0,113.0,113.0,false,1,1,0
14659,Principal,2024-12-30,2024-12,1/2 Empanadas (2 pzas.),Empanada,ORDEN,Chicharrón &times 2,1.0,2.0,79.0,79.0,79.0,false,1,0,0
14660,Principal,2024-12-30,2024-12,Enchiladas Rojas,Enchilada,ORDEN,Huevo Estrellado Tierno (2 pzas.),2.0,2.0,308.0,308.0,154.0,false,0,1,0
14661,Principal,2024-12-30,2024-12,Enchiladas Rojas,Enchilada,ORDEN,,2.0,2.0,244.0,244.0,122.0,false,0,0,0
14662,Principal,2024-12-30,2024-12,Gorditas,Gordita,PIEZA,"Papa, Queso",4.0,4.0,80.0,80.0,20.0,false,1,1,0
14663,Principal,2024-12-30,2024-12,Quesadillas (4 pzas.),Quesadilla,ORDEN,"Poca Lechuga, Verdura Aparte, Frijoles Aparte",1.0,4.0,152.0,152.0,152.0,false,0,0,3
14664,Principal,2024-12-30,2024-12,Enchiladas Mixtas,Enchilada,ORDEN,"Salsa para Entomatadas, Salsa para Encremadas",1.0,1.0,122.0,122.0,122.0,false,0,0,0
14665,Principal,2024-12-30,2024-12,Tacos de Harina,Taco,PIEZA,Cochinita,3.0,3.0,54.0,54.0,18.0,false,1,0,0
14666,Principal,2024-12-30,2024-12,Gorditas,Gordita,PIEZA,Frijoles con Queso,23.0,23.0,368.0,368.0,16.0,false,1,0,0
14667,Principal,2024-12-30,2024-12,Gorditas,Gordita,PIEZA,Barbacoa,6.0,6.0,96.0,96.0,16.0,false,1,0,0
14668,Principal,2024-12-30,2024-12,Tacos de Harina,Taco,PIEZA,Chicharrón,2.0,2.0,36.0,36.0,18.0,false,1,0,0
14669,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Barbacoa,2.0,2.0,36.0,36.0,18.0,false,1,0,0
14670,Principal,2024-12-30,2024-12,Enchiladas Picositas,Enchilada,ORDEN,,1.0,1.0,122.0,122.0,122.0,false,0,0,0
14671,Principal,2024-12-30,2024-12,Pieza Huevo Estrellado Cocido,Huevos,ORDEN,,7.0,7.0,126.0,126.0,18.0,false,0,0,0
14672,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Huevo Verde,6.0,6.0,108.0,108.0,18.0,false,1,0,0
14673,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Huevo con Chorizo,1.0,1.0,18.0,18.0,18.0,false,1,0,0
14674,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Deshebrada,9.0,9.0,162.0,162.0,18.0,false,1,0,0
14675,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Huevo con Nopal,1.0,1.0,18.0,18.0,18.0,false,1,0,0
14676,Principal,2024-12-30,2024-12,Migada Guisado de Carne,Migada,PIEZA,Cochinita &times 2,1.0,1.0,122.0,122.0,122.0,false,1,0,0
14677,Principal,2024-12-30,2024-12,Gorditas,Gordita,PIEZA,Huevo con Nopal,7.0,7.0,112.0,112.0,16.0,false,1,0,0
14678,Principal,2024-12-30,2024-12,Enfrijoladas,Enfrijolada,ORDEN,Sin Crema,2.0,2.0,244.0,244.0,122.0,false,0,0,1
14679,Principal,2024-12-30,2024-12,Salsa Habanera,Guarnicion,ORDEN,,4.0,4.0,3.0,3.0,0.75,false,0,0,0
14680,Principal,2024-12-30,2024-12,Zanahorias p/llevar,Otros,ORDEN,,9.0,9.0,6.0,6.0,0.67,false,0,0,0
14681,Principal,2024-12-30,2024-12,Salsa Verde,Guarnicion,ORDEN,,7.0,7.0,4.0,4.0,0.57,false,0,0,0
14682,Principal,2024-12-30,2024-12,Salsa Roja,Guarnicion,ORDEN,,7.0,7.0,4.0,4.0,0.57,false,0,0,0
14683,Principal,2024-12-30,2024-12,Jamaica 1 Litro,Bebida,ORDEN,,1.0,1.0,69.0,69.0,69.0,false,0,0,0
14684,Principal,2024-12-30,2024-12,Tacos de Maiz,Taco,PIEZA,Cochinita,7.0,7.0,126.0,126.0,18.0,false,1,0,0
14685,Principal,2024-12-30,2024-12,Tacos de Maiz,Taco,PIEZA,Frijoles,3.0,3.0,54.0,54.0,18.0,false,1,0,0
14686,Principal,2024-12-30,2024-12,Tacos de Maiz,Taco,PIEZA,Barbacoa,7.0,7.0,126.0,126.0,18.0,false,1,0,0
14687,Principal,2024-12-30,2024-12,Tacos de Harina,Taco,PIEZA,Papa con Huevo,2.0,2.0,36.0,36.0,18.0,false,1,0,0
14688,Principal,2024-12-30,2024-12,Gorditas,Gordita,PIEZA,Papa,5.0,5.0,80.0,80.0,16.0,false,1,0,0
14689,Principal,2024-12-30,2024-12,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,,5.0,10.0,391.0,391.0,78.2,false,0,0,0
14690,Principal,2024-12-30,2024-12,Gorditas,Gordita,PIEZA,Papa con Huevo,14.0,14.0,224.0,224.0,16.0,false,1,0,0
14691,Principal,2024-12-30,2024-12,1/2 Enmoladas,Enmolada,ORDEN,,4.0,4.0,316.0,316.0,79.0,false,0,0,0
14692,Principal,2024-12-30,2024-12,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,Huevo Estrellado Medio (2 pzas.),1.0,2.0,105.0,105.0,105.0,false,0,1,0
14693,Principal,2024-12-30,2024-12,Café con Leche,Bebida,ORDEN,Lechero,1.0,1.0,33.0,33.0,33.0,false,0,0,0
14694,Principal,2024-12-30,2024-12,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,"Sin Crema, Sin Frijoles, Sin Verduras",1.0,2.0,73.0,73.0,73.0,false,0,0,3
14695,Principal,2024-12-30,2024-12,Entomatadas,Entomatada,ORDEN,,1.0,1.0,122.0,122.0,122.0,false,0,0,0
14696,Principal,2024-12-30,2024-12,Porción Frijol con Queso,Guarnicion,ORDEN,,1.0,1.0,5.0,5.0,5.0,false,0,0,0
14697,Principal,2024-12-30,2024-12,1/2 Enchiladas Rojas,Enchilada,ORDEN,,4.0,4.0,316.0,316.0,79.0,false,0,0,0
14698,Principal,2024-12-30,2024-12,Servicio a Dom.,Servicio a domicilio,ORDEN,10,1.0,10.0,10.0,10.0,10.0,true,0,0,0
14699,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Chicharrón,13.0,13.0,234.0,234.0,18.0,false,1,0,0
14700,Principal,2024-12-30,2024-12,Bocoles,Bocol,PIEZA,Huevo Rojo,6.0,6.0,108.0,108.0,18.0,false,1,0,0
14701,Principal,2024-12-30,2024-12,Pieza de Pan,Guarnicion,ORDEN,Pan Chico Pieza,13.0,13.0,286.0,286.0,22.0,false,0,0,0
14702,Principal,2024-12-30,2024-12,1/2 Empanadas (2 pzas.),Empanada,ORDEN,"Huevo Verde , Deshebrada",1.0,2.0,79.0,79.0,79.0,false,2,0,0
14703,Principal,2024-12-30,2024-12,1/2 Enchiladas Picositas,Enchilada,ORDEN,Huevo Estrellado Medio (2 pzas.),1.0,1.0,111.0,111.0,111.0,false,0,1,0
14704,Principal,2024-12-30,2024-12,1/2 Entomatadas,Entomatada,ORDEN,,5.0,5.0,395.0,395.0,79.0,false,0,0,0
14705,Principal,2024-12-30,2024-12,Café Negro,Bebida,ORDEN,Normal,8.0,8.0,264.0,264.0,33.0,false,0,0,0
14706,Principal,2024-12-30,2024-12,Tacos de Harina,Taco,PIEZA,Huevo Cascabel,3.0,3.0,54.0,54.0,18.0,false,1,0,0
