id,detalle_id,sucursal,fecha,periodo,producto,tipo,valor,token_original,multiplicador,posicion
149345,130589,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
149346,130589,Principal,2026-03-08,2026-03,Migada Guisado de Carne,PETICION,Sin Tomate,Sin Tomate,1,3
149347,130590,Principal,2026-03-08,2026-03,Gorditas Surtidas,CANT_SURTIDO,5,5,1,1
149348,130591,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,1
149349,130592,Principal,2026-03-08,2026-03,Quesadillas (4 pzas.),PETICION,Sin Tomate,Sin Tomate,1,1
149350,130592,Principal,2026-03-08,2026-03,Quesadillas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,2
149351,130593,Principal,2026-03-08,2026-03,1/2 Enmoladas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
149352,130594,Principal,2026-03-08,2026-03,Migada Guisado Normal,GUISADO,Huevo Rojo,Huevo Rojo,1,1
149353,130594,Principal,2026-03-08,2026-03,Migada Guisado Normal,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,2
149354,130595,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
149355,130596,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,1,1
149356,130596,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,1,2
149357,130596,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Asado,Asado,2,3
149358,130597,Principal,2026-03-08,2026-03,Quesadillas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,1
149359,130598,Principal,2026-03-08,2026-03,Café con Leche,VARIANTE,Lechero,Lechero,1,1
149360,130599,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Molida,Molida,1,1
149361,130599,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),EXTRA,Queso,Queso,3,2
149362,130600,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Molida,Molida,4,1
149363,130600,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),PETICION,Sin Queso,Sin Queso,1,2
149364,130600,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),PETICION,Sin Crema,Sin Crema,1,3
149365,130600,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),PETICION,Sin Aguacate,Sin Aguacate,1,4
149366,130601,Principal,2026-03-08,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,2,1
149367,130601,Principal,2026-03-08,2026-03,1/2 Empanadas (2 pzas.),EXTRA,Queso Extra Pieza,Queso Extra Pieza,2,2
149368,130602,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
149369,130602,Principal,2026-03-08,2026-03,Migada Guisado de Carne,PETICION,Verdura Aparte,Verdura Aparte,1,2
149370,130603,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
149371,130604,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,4,1
149372,130604,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),PETICION,Sin Verduras,Sin Verduras,1,2
149373,130605,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
149374,130606,Principal,2026-03-08,2026-03,1/2 Enmoladas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
149375,130609,Principal,2026-03-08,2026-03,Refresco 355 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
149376,130610,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
149377,130612,Principal,2026-03-08,2026-03,Entomatadas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
149378,130612,Principal,2026-03-08,2026-03,Entomatadas,PETICION,Sin Crema,Sin Crema,1,2
149379,130615,Principal,2026-03-08,2026-03,1/2 Enchiladas Rojas,EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
149380,130615,Principal,2026-03-08,2026-03,1/2 Enchiladas Rojas,PETICION,Poca Lechuga,Poca Lechuga,1,2
149381,130616,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Papa,Papa,1,1
149382,130617,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Frijoles,Frijoles,1,1
149383,130618,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Papa con Huevo,Papa con Huevo,1,1
149384,130618,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Asado,Asado,1,2
149385,130618,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Bistec con Papas,Bistec con Papas,1,3
149386,130618,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Frijoles con Queso,Frijoles con Queso,1,4
149387,130619,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Papa con Huevo,Papa con Huevo,1,1
149388,130620,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149389,130621,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Queso,Queso,1,1
149390,130622,Principal,2026-03-08,2026-03,1/2 Encremadas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
149391,130623,Principal,2026-03-08,2026-03,Refresco 600 ml.,VARIANTE,Coca Cola,Coca Cola,1,1
149392,130626,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
149393,130627,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Asado,Asado,1,1
149394,130628,Principal,2026-03-08,2026-03,Enchiladas Mixtas,GUISADO,Barbacoa,Barbacoa,6,1
149395,130628,Principal,2026-03-08,2026-03,Enchiladas Mixtas,COMPOSICION,Salsa para Entomatadas,Salsa para Entomatadas,1,2
149396,130628,Principal,2026-03-08,2026-03,Enchiladas Mixtas,COMPOSICION,Salsa para Encremadas,Salsa para Encremadas,1,3
149397,130628,Principal,2026-03-08,2026-03,Enchiladas Mixtas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,4
149398,130629,Principal,2026-03-08,2026-03,1/2 Entomatadas,PETICION,Sin Crema,Sin Crema,1,1
149399,130629,Principal,2026-03-08,2026-03,1/2 Entomatadas,PETICION,Sin Aguacate,Sin Aguacate,1,2
149400,130632,Principal,2026-03-08,2026-03,1/2 Enchiladas Mixtas (4 Piezas),COMPOSICION,Salsa para Entomatadas,Salsa para Entomatadas,1,1
149401,130632,Principal,2026-03-08,2026-03,1/2 Enchiladas Mixtas (4 Piezas),COMPOSICION,Salsa para Enmoladas,Salsa para Enmoladas,1,2
149402,130633,Principal,2026-03-08,2026-03,1/2 Empanadas (2 pzas.),PETICION,Sin Crema,Sin Crema,1,1
149403,130633,Principal,2026-03-08,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Huevo Verde,Huevo Verde,2,2
149404,130637,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Requeson,Requeson,1,1
149405,130638,Principal,2026-03-08,2026-03,Café con Leche,VARIANTE,Leche Aparte,Leche Aparte,1,1
149406,130639,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149407,130639,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Cochinita,Cochinita,1,2
149408,130640,Principal,2026-03-08,2026-03,Refresco 600 ml.,VARIANTE,Coca Light,Coca Light,1,1
149409,130641,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Barbacoa,Barbacoa,1,1
149410,130641,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Requeson,Requeson,1,2
149411,130641,Principal,2026-03-08,2026-03,Migada Guisado de Carne,PETICION,Sin Lechuga,Sin Lechuga,1,3
149412,130642,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
149413,130643,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Huevo Verde,Huevo Verde,1,1
149414,130643,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Barbacoa,Barbacoa,1,2
149415,130643,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Cochinita,Cochinita,1,3
149416,130643,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),EXTRA,Queso,Queso,1,4
149417,130644,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Papa con Huevo,Papa con Huevo,1,1
149418,130645,Principal,2026-03-08,2026-03,Gorditas Surtidas,CANT_SURTIDO,4,4,1,1
149419,130646,Principal,2026-03-08,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,1,1
149420,130646,Principal,2026-03-08,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Chicharrón,Chicharrón,1,2
149421,130647,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Pollo con Mole,Pollo con Mole,1,1
149422,130648,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Deshebrada,Deshebrada,1,1
149423,130649,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Papa,Papa,1,1
149424,130651,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
149425,130652,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Papa con Huevo,Papa con Huevo,1,1
149426,130653,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Bistec con Papas,Bistec con Papas,1,1
149427,130654,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Huevo Verde,Huevo Verde,1,1
149428,130656,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Huevo Rojo,Huevo Rojo,1,1
149429,130657,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Pollo con Mole,Pollo con Mole,1,1
149430,130659,Principal,2026-03-08,2026-03,1/2 Entomatadas,GUISADO,Cochinita,Cochinita,1,1
149431,130659,Principal,2026-03-08,2026-03,1/2 Entomatadas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,2
149432,130660,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Frijoles,Frijoles,1,1
149433,130661,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Chicharrón,Chicharrón,1,1
149434,130662,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149435,130663,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
149436,130664,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Deshebrada,Deshebrada,1,1
149437,130665,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Barbacoa,Barbacoa,1,1
149438,130666,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Huevo Verde,Huevo Verde,1,1
149439,130666,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,2,2
149440,130666,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Chicharrón,Chicharrón,1,3
149441,130667,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Molida,Molida,1,1
149442,130668,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Papa,Papa,1,1
149443,130669,Principal,2026-03-08,2026-03,Empanadas (4 pzas.),GUISADO,Huevo Rojo,Huevo Rojo,4,1
149444,130670,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Requeson,Requeson,1,1
149445,130671,Principal,2026-03-08,2026-03,Pieza de Pan,VARIANTE,Pan Grande Pieza,Pan Grande Pieza,1,1
149446,130672,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Barbacoa,Barbacoa,1,1
149447,130673,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
149448,130674,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Asado,Asado,1,1
149449,130675,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Molida,Molida,1,1
149450,130676,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Frijoles,Frijoles,1,1
149451,130677,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Barbacoa,Barbacoa,2,1
149452,130679,Principal,2026-03-08,2026-03,1/2 Entomatadas,EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
149453,130679,Principal,2026-03-08,2026-03,1/2 Entomatadas,PETICION,Sin Crema,Sin Crema,1,2
149454,130680,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Barbacoa,Barbacoa,1,1
149455,130681,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Bistec con Papas,Bistec con Papas,1,1
149456,130682,Principal,2026-03-08,2026-03,Café Negro,VARIANTE,Normal,Normal,1,1
149457,130683,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Chicharrón,Chicharrón,1,1
149458,130684,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
149459,130685,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Barbacoa,Barbacoa,1,1
149460,130685,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Bistec con Papas,Bistec con Papas,1,2
149461,130685,Principal,2026-03-08,2026-03,Migada Guisado de Carne,PETICION,En dos platos,En dos platos,1,3
149462,130686,Principal,2026-03-08,2026-03,Enchiladas Rojas,PETICION,Sin Queso,Sin Queso,1,1
149463,130686,Principal,2026-03-08,2026-03,Enchiladas Rojas,PETICION,Sin Crema,Sin Crema,1,2
149464,130686,Principal,2026-03-08,2026-03,Enchiladas Rojas,PETICION,Sin Frijoles,Sin Frijoles,1,3
149465,130688,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Barbacoa,Barbacoa,1,1
149466,130689,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149467,130690,Principal,2026-03-08,2026-03,Refresco 600 ml.,VARIANTE,Coca Cola Sin Azúcar,Coca Sin Azúcar,1,1
149468,130691,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Huevo Rojo,Huevo Rojo,1,1
149469,130692,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Huevo Verde,Huevo Verde,1,1
149470,130693,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Huevo Rojo,Huevo Rojo,1,1
149471,130694,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
149472,130695,Principal,2026-03-08,2026-03,1/2 Quesadillas (2 pzas.),VARIANTE,Naturales,Naturales,1,1
149473,130696,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Asado,Asado,1,1
149474,130697,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
149475,130698,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
149476,130698,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
149477,130698,Principal,2026-03-08,2026-03,Migada Guisado de Carne,VARIANTE,Migada Delgada,Migada Delgada,1,3
149478,130698,Principal,2026-03-08,2026-03,Migada Guisado de Carne,PETICION,Escurrida,Escurrida,1,4
149479,130699,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Cochinita,Cochinita,1,1
149480,130700,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Pollo con Mole,Pollo con Mole,1,1
149481,130701,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Bistec con Papas,Bistec con Papas,1,1
149482,130703,Principal,2026-03-08,2026-03,1/2 Entomatadas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
149483,130703,Principal,2026-03-08,2026-03,1/2 Entomatadas,GUISADO,Cochinita,Cochinita,3,2
149484,130703,Principal,2026-03-08,2026-03,1/2 Entomatadas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,3
149485,130704,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149486,130704,Principal,2026-03-08,2026-03,Bocoles,EXTRA,Queso,Queso,1,2
149487,130704,Principal,2026-03-08,2026-03,Bocoles,PETICION,Doradita,Doradito,1,3
149488,130705,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Papa,Papa,1,1
149489,130705,Principal,2026-03-08,2026-03,Bocoles,EXTRA,Queso,Queso,1,2
149490,130705,Principal,2026-03-08,2026-03,Bocoles,PETICION,Doradita,Doradito,1,3
149491,130709,Principal,2026-03-08,2026-03,Bisquet,VARIANTE,Mantequilla,Mantequilla,1,1
149492,130710,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Huevo Verde,Huevo Verde,1,1
149493,130710,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
149494,130710,Principal,2026-03-08,2026-03,Migada Guisado de Carne,PETICION,Poca Lechuga,Poca Lechuga,1,3
149495,130711,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Chicharrón,Chicharrón,1,1
149496,130712,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Molida,Molida,1,1
149497,130713,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Cochinita,Cochinita,1,1
149498,130714,Principal,2026-03-08,2026-03,1/2 Enchiladas Rojas,EXTRA,Huevo Estrellado Cocido (2 pzas.),Huevo Estrellado Cocido (2 pzas.),1,1
149499,130715,Principal,2026-03-08,2026-03,Café con Leche,VARIANTE,Normal,Normal,1,1
149500,130716,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
149501,130717,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Huevo Rojo,Huevo Rojo,1,1
149502,130718,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
149503,130719,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Requesón Picosito,Requesón Picosito,1,1
149504,130720,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Cochinita,Cochinita,1,1
149505,130721,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Deshebrada,Deshebrada,1,1
149506,130722,Principal,2026-03-08,2026-03,Tacos de Maiz,GUISADO,Pollo con Mole,Pollo con Mole,1,1
149507,130723,Principal,2026-03-08,2026-03,Bocoles,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149508,130725,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Asado,Asado,1,1
149509,130726,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Bistec con Papas,Bistec con Papas,1,1
149510,130727,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
149511,130728,Principal,2026-03-08,2026-03,Tacos de Harina,GUISADO,Cochinita,Cochinita,1,1
149512,130729,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Huevo Rojo,Huevo Rojo,1,1
149513,130729,Principal,2026-03-08,2026-03,Migada Guisado de Carne,GUISADO,Papa con Chorizo,Papa con Chorizo,1,2
149514,130730,Principal,2026-03-08,2026-03,1/2 Enchiladas Mixtas (4 Piezas),EXTRA,Huevo Revuelto (p/relleno),Huevo Revuelto (p/relleno),1,1
149515,130730,Principal,2026-03-08,2026-03,1/2 Enchiladas Mixtas (4 Piezas),COMPOSICION,Salsa para Enmoladas,Salsa para Enmoladas,1,2
149516,130730,Principal,2026-03-08,2026-03,1/2 Enchiladas Mixtas (4 Piezas),COMPOSICION,Salsa para Encremadas,Salsa para Encremadas,1,3
149517,130733,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Deshebrada,Deshebrada,1,1
149518,130734,Principal,2026-03-08,2026-03,Gorditas,GUISADO,Huevo Verde,Huevo Verde,1,1
149519,130735,Principal,2026-03-07,2026-03,Bocoles,GUISADO,Bistec con Papas,Bistec con Papas,1,1
149520,130737,Principal,2026-03-07,2026-03,Tacos de Maiz,GUISADO,Cochinita,Cochinita,1,1
149521,130739,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,2,1
149522,130739,Principal,2026-03-07,2026-03,Migada Guisado de Carne,PETICION,Sin Frijoles,Sin Frijoles,1,2
149523,130739,Principal,2026-03-07,2026-03,Migada Guisado de Carne,PETICION,Poca Lechuga,Poca Lechuga,1,3
149524,130741,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
149525,130741,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
149526,130742,Principal,2026-03-07,2026-03,Bocoles,GUISADO,Huevo Verde,Huevo Verde,1,1
149527,130742,Principal,2026-03-07,2026-03,Bocoles,PETICION,Doradita,Doradito,1,2
149528,130743,Principal,2026-03-07,2026-03,Bocoles,GUISADO,Huevo con Chorizo,Huevo con Chorizo,1,1
149529,130743,Principal,2026-03-07,2026-03,Bocoles,PETICION,Doradita,Doradito,1,2
149530,130744,Principal,2026-03-07,2026-03,Gorditas,GUISADO,Chicharrón,Chicharrón,1,1
149531,130744,Principal,2026-03-07,2026-03,Gorditas,PETICION,Doradita,Doradita,1,2
149532,130745,Principal,2026-03-07,2026-03,Gorditas,GUISADO,Frijoles con Queso,Frijoles con Queso,1,1
149533,130745,Principal,2026-03-07,2026-03,Gorditas,PETICION,Doradita,Doradita,1,2
149534,130746,Principal,2026-03-07,2026-03,Tacos de Maiz,GUISADO,Requeson,Requeson,1,1
149535,130748,Principal,2026-03-07,2026-03,1/2 Enfrijoladas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
149536,130748,Principal,2026-03-07,2026-03,1/2 Enfrijoladas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,2
149537,130749,Principal,2026-03-07,2026-03,Café con Leche,VARIANTE,Poca leche,Poca leche,1,1
149538,130750,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
149539,130750,Principal,2026-03-07,2026-03,Migada Guisado de Carne,PETICION,Sin Lechuga,Sin Lechuga,1,2
149540,130750,Principal,2026-03-07,2026-03,Migada Guisado de Carne,PETICION,Sin Tomate,Sin Tomate,1,3
149541,130751,Principal,2026-03-07,2026-03,Refresco 600 ml.,VARIANTE,Fanta,Fanta,1,1
149542,130752,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Huevo Rojo,Huevo Rojo,1,1
149543,130752,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,2
149544,130754,Principal,2026-03-07,2026-03,1/2 Entomatadas,GUISADO,Huevo con Nopal,Huevo con Nopal,1,1
149545,130754,Principal,2026-03-07,2026-03,1/2 Entomatadas,GUISADO,Deshebrada,Deshebrada,1,2
149546,130754,Principal,2026-03-07,2026-03,1/2 Entomatadas,EXTRA,Queso,Queso,1,3
149547,130754,Principal,2026-03-07,2026-03,1/2 Entomatadas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,4
149548,130755,Principal,2026-03-07,2026-03,1/2 Entomatadas,GUISADO,Huevo Cascabel,Huevo Cascabel,1,1
149549,130755,Principal,2026-03-07,2026-03,1/2 Entomatadas,GUISADO,Papa con Chorizo,Papa con Chorizo,1,2
149550,130755,Principal,2026-03-07,2026-03,1/2 Entomatadas,GUISADO,Requesón Picosito,Requesón Picosito,1,3
149551,130755,Principal,2026-03-07,2026-03,1/2 Entomatadas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,4
149552,130756,Principal,2026-03-07,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149553,130756,Principal,2026-03-07,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Chicharrón,Chicharrón,1,2
149554,130757,Principal,2026-03-07,2026-03,1/2 Encremadas,EXTRA,Huevo Estrellado Tierno (2 pzas.),Huevo Estrellado Tierno (2 pzas.),1,1
149555,130758,Principal,2026-03-07,2026-03,1/2 Quesadillas (2 pzas.),EXTRA,Bistec (1 pza.),Bistec (1 pza.),1,1
149556,130759,Principal,2026-03-07,2026-03,1/2 Encremadas,GUISADO,Huevo Verde,Huevo Verde,1,1
149557,130759,Principal,2026-03-07,2026-03,1/2 Encremadas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,2
149558,130760,Principal,2026-03-07,2026-03,Bocoles,GUISADO,Cochinita,Cochinita,1,1
149559,130761,Principal,2026-03-07,2026-03,Tacos de Harina,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149560,130762,Principal,2026-03-07,2026-03,Refresco 600 ml.,VARIANTE,Escuis Piña,Escuis Piña,1,1
149561,130763,Principal,2026-03-07,2026-03,Empanadas (4 pzas.),GUISADO,Deshebrada,Deshebrada,1,1
149562,130763,Principal,2026-03-07,2026-03,Empanadas (4 pzas.),GUISADO,Molida,Molida,2,2
149563,130763,Principal,2026-03-07,2026-03,Empanadas (4 pzas.),GUISADO,Bistec con Papas,Bistec con Papas,1,3
149564,130763,Principal,2026-03-07,2026-03,Empanadas (4 pzas.),PETICION,Sin Tomate,Sin Tomate,1,4
149565,130764,Principal,2026-03-07,2026-03,1/2 Empanadas (2 pzas.),PETICION,Sin Crema,Sin Crema,1,1
149566,130764,Principal,2026-03-07,2026-03,1/2 Empanadas (2 pzas.),PETICION,Sin Aguacate,Sin Aguacate,1,2
149567,130764,Principal,2026-03-07,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Papa con Chorizo,Papa con Chorizo,1,3
149568,130764,Principal,2026-03-07,2026-03,1/2 Empanadas (2 pzas.),GUISADO,Deshebrada,Deshebrada,1,4
149569,130766,Principal,2026-03-07,2026-03,Empanadas (4 pzas.),GUISADO,Huevo Verde,Huevo Verde,2,1
149570,130766,Principal,2026-03-07,2026-03,Empanadas (4 pzas.),GUISADO,Chicharrón,Chicharrón,2,2
149571,130767,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Deshebrada,Deshebrada,1,1
149572,130767,Principal,2026-03-07,2026-03,Migada Guisado de Carne,GUISADO,Chicharrón,Chicharrón,1,2
149573,130769,Principal,2026-03-07,2026-03,Pieza de Pan,VARIANTE,Pan Grande Pieza,Pan Grande Pieza,1,1
149574,130770,Principal,2026-03-07,2026-03,1/2 Enchiladas Rojas,GUISADO,Chicharrón,Chicharrón,1,1
149575,130770,Principal,2026-03-07,2026-03,1/2 Enchiladas Rojas,EXTRA,Relleno de Guisados,Relleno de Guisados,1,2
149576,130772,Principal,2026-03-07,2026-03,Tacos de Harina,GUISADO,Papa con Chorizo,Papa con Chorizo,1,1
149577,130772,Principal,2026-03-07,2026-03,Tacos de Harina,EXTRA,Frijoles,Frijoles,1,2
149578,130773,Principal,2026-03-07,2026-03,Refresco 600 ml.,VARIANTE,Escuis Manzana,Escuis Manzana,1,1
149579,130774,Principal,2026-03-07,2026-03,Migada Guisado Normal,GUISADO,Huevo Verde,Huevo Verde,1,1
149580,130775,Principal,2026-03-07,2026-03,Café con Leche,VARIANTE,Leche Aparte,Leche Aparte,1,1
