fecha,tipo,modificador,veces,renglones,unidades_afectadas
2026-04-30,EXTRA,Huevo Revuelto (2 pzas.),5,5,5.00
2026-04-30,EXTRA,Queso,3,2,2.00
2026-04-30,EXTRA,Relleno de Guisados,2,2,2.00
2026-04-30,PETICION,Doradita,1,1,1.00
2026-04-30,PETICION,En dos platos,1,1,1.00
2026-04-30,PETICION,Escurrida,3,2,3.00
2026-04-30,PETICION,Poca Lechuga,5,5,5.00
2026-04-30,PETICION,Sin Aguacate,6,6,6.00
2026-04-30,PETICION,Sin Crema,13,13,13.00
2026-04-30,PETICION,Sin Frijoles,1,1,1.00
2026-04-30,PETICION,Sin Lechuga,5,5,5.00
2026-04-30,PETICION,Sin Queso,1,1,1.00
2026-04-30,PETICION,Sin Tomate,5,5,5.00
2026-04-30,PETICION,Sin Verduras,2,2,2.00
2026-04-30,VARIANTE,Coca Cola,2,2,7.00
2026-04-30,VARIANTE,Coca Cola Sin Azúcar,1,1,5.00
2026-04-30,VARIANTE,Coca Light,1,1,2.00
2026-04-30,VARIANTE,Delaware,1,1,2.00
2026-04-30,VARIANTE,Escuis Manzana,1,1,2.00
2026-04-30,VARIANTE,Leche Aparte,1,1,1.00
2026-04-30,VARIANTE,Mantequilla,1,1,7.00
2026-04-30,VARIANTE,Normal,2,2,48.00
2026-04-30,VARIANTE,Pan Grande Pieza,1,1,5.00
2026-05-01,EXTRA,Bistec (1 pza.),6,6,7.00
2026-05-01,EXTRA,Frijoles,1,1,4.00
2026-05-01,EXTRA,Huevo Estrellado Ciego (2 pzas.),2,2,2.00
2026-05-01,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-05-01,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,4.00
2026-05-01,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-05-01,EXTRA,Huevo Revuelto (2 pzas.),1,1,2.00
2026-05-01,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-05-01,EXTRA,Queso,2,1,2.00
2026-05-01,EXTRA,Queso Extra Pieza,6,3,3.00
2026-05-01,EXTRA,Relleno de Guisados,4,4,4.00
2026-05-01,PETICION,Doradita,6,6,9.00
2026-05-01,PETICION,En dos platos,1,1,1.00
2026-05-01,PETICION,Escurrida,3,3,5.00
2026-05-01,PETICION,Poca Lechuga,1,1,1.00
2026-05-01,PETICION,Sin Aguacate,7,7,7.00
2026-05-01,PETICION,Sin Crema,13,13,13.00
2026-05-01,PETICION,Sin Lechuga,2,2,2.00
2026-05-01,PETICION,Sin Tomate,3,3,3.00
2026-05-01,PETICION,Sin Verduras,8,8,8.00
2026-05-01,VARIANTE,Coca Cola,2,2,10.00
2026-05-01,VARIANTE,Coca Cola Sin Azúcar,1,1,7.00
2026-05-01,VARIANTE,Coca Light,1,1,4.00
2026-05-01,VARIANTE,Crema,2,2,2.00
2026-05-01,VARIANTE,Delaware,1,1,3.00
2026-05-01,VARIANTE,Escuis Fresa,1,1,1.00
2026-05-01,VARIANTE,Escuis Piña,1,1,1.00
2026-05-01,VARIANTE,Leche Aparte,1,1,5.00
2026-05-01,VARIANTE,Lechera,1,1,1.00
2026-05-01,VARIANTE,Lechero,1,1,2.00
2026-05-01,VARIANTE,Mantequilla,1,1,9.00
2026-05-01,VARIANTE,Normal,2,2,55.00
2026-05-01,VARIANTE,Pan Grande Pieza,1,1,12.00
2026-05-01,VARIANTE,Sprite,1,1,1.00
2026-05-02,EXTRA,Bistec (1 pza.),6,6,7.00
2026-05-02,EXTRA,Frijoles,5,5,7.00
2026-05-02,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-05-02,EXTRA,Huevo Estrellado Cocido (2 pzas.),4,4,4.00
2026-05-02,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-05-02,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-05-02,EXTRA,Huevo Revuelto (2 pzas.),6,6,6.00
2026-05-02,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-05-02,EXTRA,Queso,1,1,1.00
2026-05-02,EXTRA,Queso Extra Pieza,2,1,1.00
2026-05-02,EXTRA,Relleno de Guisados,6,6,6.00
2026-05-02,PETICION,Doradita,3,3,5.00
2026-05-02,PETICION,Poca Lechuga,1,1,1.00
2026-05-02,PETICION,Poco Frijol,1,1,1.00
2026-05-02,PETICION,Sin Aguacate,2,2,3.00
2026-05-02,PETICION,Sin Crema,8,8,10.00
2026-05-02,PETICION,Sin Frijoles,2,2,2.00
2026-05-02,PETICION,Sin Lechuga,4,4,4.00
2026-05-02,PETICION,Sin Tomate,3,3,3.00
2026-05-02,PETICION,Sin Verduras,1,1,1.00
2026-05-02,VARIANTE,Coca Cola,2,2,12.00
2026-05-02,VARIANTE,Coca Cola Sin Azúcar,2,2,4.00
2026-05-02,VARIANTE,Crema,1,1,1.00
2026-05-02,VARIANTE,Delaware,1,1,3.00
2026-05-02,VARIANTE,Escuis Hierro,1,1,1.00
2026-05-02,VARIANTE,Escuis Piña,1,1,1.00
2026-05-02,VARIANTE,Mantequilla,1,1,9.00
2026-05-02,VARIANTE,Natural,1,1,1.00
2026-05-02,VARIANTE,Normal,2,2,70.00
2026-05-02,VARIANTE,Pan Grande Pieza,1,1,5.00
2026-05-03,EXTRA,Bistec (1 pza.),5,5,8.00
2026-05-03,EXTRA,Frijoles,3,3,5.00
2026-05-03,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-05-03,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-05-03,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-05-03,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-05-03,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-05-03,EXTRA,Pieza Tortilla de Harina,2,1,1.00
2026-05-03,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-05-03,EXTRA,Queso,5,4,4.00
2026-05-03,EXTRA,Queso Extra Pieza,2,1,1.00
2026-05-03,EXTRA,Relleno de Guisados,5,5,5.00
2026-05-03,PETICION,En dos platos,2,2,2.00
2026-05-03,PETICION,Escurrida,1,1,1.00
2026-05-03,PETICION,Frijoles Aparte,1,1,1.00
2026-05-03,PETICION,Sin Crema,8,8,8.00
2026-05-03,PETICION,Sin Frijoles,1,1,1.00
2026-05-03,PETICION,Sin Lechuga,2,2,2.00
2026-05-03,PETICION,Sin Queso,2,2,2.00
2026-05-03,PETICION,Sin Tomate,6,6,6.00
2026-05-03,PETICION,Verdura Aparte,1,1,1.00
2026-05-03,VARIANTE,Coca Cola,2,2,4.00
2026-05-03,VARIANTE,Coca Cola Sin Azúcar,1,1,7.00
2026-05-03,VARIANTE,Crema,2,2,2.00
2026-05-03,VARIANTE,Delaware,1,1,1.00
2026-05-03,VARIANTE,Escuis Hierro,1,1,1.00
2026-05-03,VARIANTE,Fanta,1,1,1.00
2026-05-03,VARIANTE,Leche Aparte,1,1,1.00
2026-05-03,VARIANTE,Lechera,1,1,1.00
2026-05-03,VARIANTE,Lechero,1,1,4.00
2026-05-03,VARIANTE,Mantequilla,1,1,4.00
2026-05-03,VARIANTE,Migada Delgada,1,1,1.00
2026-05-03,VARIANTE,Normal,2,2,77.00
2026-05-03,VARIANTE,Pan Grande Pieza,1,1,6.00
2026-05-03,VARIANTE,Poca leche,1,1,1.00
2026-05-03,VARIANTE,Tierno,1,1,1.00
2026-05-03,VARIANTE,Valle Frut,1,1,1.00
2026-05-04,EXTRA,Bistec (1 pza.),2,2,2.00
2026-05-04,EXTRA,Frijoles,3,3,3.00
2026-05-04,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-05-04,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-05-04,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-05-04,EXTRA,Queso,2,2,6.00
2026-05-04,EXTRA,Queso Extra Pieza,2,1,1.00
2026-05-04,EXTRA,Relleno de Guisados,1,1,1.00
2026-05-04,PETICION,En dos platos,2,2,2.00
2026-05-04,PETICION,Escurrida,1,1,1.00
2026-05-04,PETICION,Frijoles Aparte,1,1,1.00
2026-05-04,PETICION,Poca Lechuga,2,2,2.00
2026-05-04,PETICION,Sin Aguacate,2,2,2.00
2026-05-04,PETICION,Sin Crema,8,8,8.00
2026-05-04,PETICION,Sin Frijoles,1,1,1.00
2026-05-04,PETICION,Sin Lechuga,2,2,2.00
2026-05-04,PETICION,Sin Queso,1,1,1.00
2026-05-04,PETICION,Sin Tomate,1,1,1.00
2026-05-04,PETICION,Sin Verduras,2,2,2.00
2026-05-04,PETICION,Verdura Aparte,2,2,2.00
2026-05-04,VARIANTE,Coca Cola,2,2,8.00
2026-05-04,VARIANTE,Coca Cola Sin Azúcar,2,2,4.00
2026-05-04,VARIANTE,Cocido,1,1,1.00
2026-05-04,VARIANTE,Delaware,1,1,1.00
2026-05-04,VARIANTE,Escuis Hierro,1,1,2.00
2026-05-04,VARIANTE,Leche Aparte,2,2,4.00
2026-05-04,VARIANTE,Lechera,1,1,1.00
2026-05-04,VARIANTE,Lechero,1,1,4.00
2026-05-04,VARIANTE,Mantequilla,1,1,3.00
2026-05-04,VARIANTE,Natural,1,1,1.00
2026-05-04,VARIANTE,Normal,2,2,53.00
2026-05-04,VARIANTE,Pan Grande Pieza,1,1,2.00
2026-05-04,VARIANTE,Poca leche,1,1,1.00
2026-05-05,EXTRA,Bistec (1 pza.),4,4,4.00
2026-05-05,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,2.00
2026-05-05,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-05-05,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-05-05,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-05-05,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-05-05,EXTRA,Pieza Tortilla de Maíz,6,2,3.00
2026-05-05,EXTRA,Queso,3,2,2.00
2026-05-05,EXTRA,Relleno de Guisados,1,1,1.00
2026-05-05,PETICION,Escurrida,1,1,4.00
2026-05-05,PETICION,Poca Lechuga,2,2,2.00
2026-05-05,PETICION,Sin Crema,2,2,2.00
2026-05-05,PETICION,Sin Queso,1,1,1.00
2026-05-05,PETICION,Sin Verduras,2,2,2.00
2026-05-05,VARIANTE,Coca Cola,2,2,6.00
2026-05-05,VARIANTE,Coca Cola Sin Azúcar,1,1,3.00
2026-05-05,VARIANTE,Coca Light,1,1,1.00
2026-05-05,VARIANTE,Escuis Fresa,1,1,1.00
2026-05-05,VARIANTE,Leche Aparte,1,1,1.00
2026-05-05,VARIANTE,Mantequilla,1,1,6.00
2026-05-05,VARIANTE,Normal,2,2,42.00
2026-05-05,VARIANTE,Poca leche,1,1,1.00
2026-05-06,EXTRA,Bistec (1 pza.),3,3,4.00
2026-05-06,EXTRA,Doble Guiso,3,3,6.00
2026-05-06,EXTRA,Frijoles,1,1,2.00
2026-05-06,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-05-06,EXTRA,Huevo Estrellado Medio (2 pzas.),4,4,4.00
2026-05-06,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-05-06,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-05-06,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-05-06,EXTRA,Queso,2,2,2.00
2026-05-06,EXTRA,Relleno de Guisados,2,2,2.00
2026-05-06,PETICION,En dos platos,1,1,1.00
2026-05-06,PETICION,Escurrida,2,2,7.00
2026-05-06,PETICION,Poca Lechuga,1,1,1.00
2026-05-06,PETICION,Sin Crema,2,2,2.00
2026-05-06,PETICION,Sin Frijoles,2,2,2.00
2026-05-06,PETICION,Sin Lechuga,1,1,1.00
2026-05-06,PETICION,Sin Tomate,1,1,1.00
2026-05-06,VARIANTE,Coca Cola,2,2,6.00
2026-05-06,VARIANTE,Coca Cola Sin Azúcar,1,1,3.00
2026-05-06,VARIANTE,Coca Light,1,1,1.00
2026-05-06,VARIANTE,Crema,1,1,1.00
2026-05-06,VARIANTE,Escuis Manzana,1,1,1.00
2026-05-06,VARIANTE,Leche Aparte,1,1,5.00
2026-05-06,VARIANTE,Mantequilla,1,1,1.00
2026-05-06,VARIANTE,Natural,1,1,1.00
2026-05-06,VARIANTE,Normal,2,2,45.00
2026-05-06,VARIANTE,Pan Grande Pieza,1,1,4.00
2026-05-06,VARIANTE,Valle Frut,1,1,1.00
2026-05-07,EXTRA,Bistec (1 pza.),4,4,5.00
2026-05-07,EXTRA,Chorizo Extra Pieza,3,1,1.00
2026-05-07,EXTRA,Frijoles,2,2,2.00
2026-05-07,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-05-07,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-05-07,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-05-07,EXTRA,Huevo Revuelto (p/relleno),3,3,3.00
2026-05-07,EXTRA,Relleno de Guisados,3,3,3.00
2026-05-07,PETICION,Poca Lechuga,1,1,1.00
2026-05-07,PETICION,Sin Crema,3,3,3.00
2026-05-07,PETICION,Sin Lechuga,3,3,3.00
2026-05-07,PETICION,Sin Tomate,1,1,1.00
2026-05-07,VARIANTE,Coca Cola,2,2,8.00
2026-05-07,VARIANTE,Coca Cola Sin Azúcar,1,1,2.00
2026-05-07,VARIANTE,Escuis Fresa,1,1,1.00
2026-05-07,VARIANTE,Escuis Hierro,1,1,1.00
2026-05-07,VARIANTE,Leche Aparte,1,1,1.00
2026-05-07,VARIANTE,Lechero,1,1,3.00
2026-05-07,VARIANTE,Migada Delgada,1,1,1.00
2026-05-07,VARIANTE,Normal,2,2,23.00
2026-05-07,VARIANTE,Pan Grande Pieza,1,1,1.00
2026-05-07,VARIANTE,Sprite,1,1,1.00
2026-05-08,EXTRA,Bistec (1 pza.),2,2,2.00
2026-05-08,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-05-08,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-05-08,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,4.00
2026-05-08,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-05-08,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-05-08,EXTRA,Pieza Tortilla de Maíz,4,2,2.00
2026-05-08,EXTRA,Queso,3,3,3.00
2026-05-08,EXTRA,Relleno de Guisados,2,2,2.00
2026-05-08,PETICION,En dos platos,1,1,1.00
2026-05-08,PETICION,Escurrida,1,1,1.00
2026-05-08,PETICION,Poca Lechuga,3,3,3.00
2026-05-08,PETICION,Sin Aguacate,2,2,2.00
2026-05-08,PETICION,Sin Crema,2,2,2.00
2026-05-08,PETICION,Sin Frijoles,1,1,1.00
2026-05-08,PETICION,Sin Tomate,3,3,3.00
2026-05-08,VARIANTE,Coca Cola,2,2,4.00
2026-05-08,VARIANTE,Coca Cola Sin Azúcar,2,2,2.00
2026-05-08,VARIANTE,Coca Light,1,1,3.00
2026-05-08,VARIANTE,Escuis Manzana,1,1,1.00
2026-05-08,VARIANTE,Leche Aparte,1,1,2.00
2026-05-08,VARIANTE,Lechera,1,1,1.00
2026-05-08,VARIANTE,Lechero,1,1,3.00
2026-05-08,VARIANTE,Mantequilla,1,1,1.00
2026-05-08,VARIANTE,Normal,2,2,48.00
2026-05-08,VARIANTE,Pan Grande Pieza,1,1,6.00
2026-05-08,VARIANTE,Poca leche,1,1,2.00
2026-05-09,EXTRA,Bistec (1 pza.),4,4,4.00
2026-05-09,EXTRA,Doble Guiso,1,1,2.00
2026-05-09,EXTRA,Frijoles,4,4,6.00
2026-05-09,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,2.00
2026-05-09,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-05-09,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-05-09,EXTRA,Huevo Revuelto (2 pzas.),3,3,4.00
2026-05-09,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-05-09,EXTRA,Queso,2,1,1.00
2026-05-09,EXTRA,Relleno de Guisados,7,7,7.00
2026-05-09,PETICION,Doradita,1,1,1.00
2026-05-09,PETICION,Escurrida,3,3,5.00
2026-05-09,PETICION,Poca Lechuga,4,4,4.00
2026-05-09,PETICION,Sin Aguacate,2,2,2.00
2026-05-09,PETICION,Sin Crema,7,7,7.00
2026-05-09,PETICION,Sin Frijoles,3,3,3.00
2026-05-09,PETICION,Sin Lechuga,3,3,3.00
2026-05-09,PETICION,Sin Queso,1,1,1.00
2026-05-09,PETICION,Sin Tomate,3,3,3.00
2026-05-09,PETICION,Sin Verduras,5,5,5.00
2026-05-09,PETICION,Verdura Aparte,1,1,1.00
2026-05-09,VARIANTE,Coca Cola,2,2,14.00
2026-05-09,VARIANTE,Coca Cola Sin Azúcar,2,2,10.00
2026-05-09,VARIANTE,Coca Light,1,1,1.00
2026-05-09,VARIANTE,Leche Aparte,1,1,2.00
2026-05-09,VARIANTE,Lechera,2,2,2.00
2026-05-09,VARIANTE,Lechero,1,1,2.00
2026-05-09,VARIANTE,Mantequilla,1,1,6.00
2026-05-09,VARIANTE,Normal,2,2,47.00
2026-05-09,VARIANTE,Pan Grande Pieza,1,1,9.00
2026-05-09,VARIANTE,Valle Frut,1,1,2.00
2026-05-10,EXTRA,Bistec (1 pza.),7,7,7.00
2026-05-10,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-05-10,EXTRA,Huevo Estrellado Cocido (2 pzas.),4,4,4.00
2026-05-10,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-05-10,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-05-10,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-05-10,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-05-10,EXTRA,Queso,5,3,3.00
2026-05-10,EXTRA,Relleno de Guisados,4,4,4.00
2026-05-10,PETICION,Doradita,3,3,6.00
2026-05-10,PETICION,Escurrida,8,8,16.00
2026-05-10,PETICION,Poca Lechuga,3,3,3.00
2026-05-10,PETICION,Sin Aguacate,3,3,3.00
2026-05-10,PETICION,Sin Crema,11,11,11.00
2026-05-10,PETICION,Sin Frijoles,1,1,1.00
2026-05-10,PETICION,Sin Lechuga,5,5,5.00
2026-05-10,PETICION,Sin Queso,1,1,1.00
2026-05-10,PETICION,Sin Tomate,2,2,2.00
2026-05-10,PETICION,Sin Verduras,1,1,1.00
2026-05-10,VARIANTE,Bocol delgado,1,1,1.00
2026-05-10,VARIANTE,Coca Cola,2,2,23.00
2026-05-10,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-05-10,VARIANTE,Coca Light,1,1,1.00
2026-05-10,VARIANTE,Escuis Hierro,1,1,2.00
2026-05-10,VARIANTE,Escuis Piña,1,1,1.00
2026-05-10,VARIANTE,Lechero,1,1,1.00
2026-05-10,VARIANTE,Mantequilla,1,1,3.00
2026-05-10,VARIANTE,Migada Delgada,1,1,1.00
2026-05-10,VARIANTE,Natural,1,1,1.00
2026-05-10,VARIANTE,Normal,2,2,71.00
2026-05-10,VARIANTE,Pan Grande Pieza,1,1,12.00
2026-05-10,VARIANTE,Poca leche,1,1,2.00
2026-05-10,VARIANTE,Valle Frut,1,1,1.00
2026-05-11,EXTRA,Bistec (1 pza.),1,1,1.00
2026-05-11,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-05-11,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-05-11,EXTRA,Queso,1,1,1.00
2026-05-11,PETICION,Sin Aguacate,1,1,1.00
2026-05-11,PETICION,Sin Crema,2,2,2.00
2026-05-11,VARIANTE,Coca Cola,2,2,5.00
2026-05-11,VARIANTE,Coca Cola Sin Azúcar,1,1,3.00
2026-05-11,VARIANTE,Escuis Fresa,1,1,1.00
2026-05-11,VARIANTE,Mantequilla,1,1,2.00
2026-05-11,VARIANTE,Normal,2,2,21.00
2026-05-11,VARIANTE,Pan Grande Pieza,1,1,3.00
2026-05-11,VARIANTE,Poca leche,1,1,1.00
2026-05-11,VARIANTE,Tierno,1,1,1.00
2026-05-12,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-05-12,EXTRA,Queso,2,1,1.00
2026-05-12,EXTRA,Relleno de Guisados,2,2,2.00
2026-05-12,PETICION,Poca Lechuga,1,1,1.00
2026-05-12,PETICION,Sin Crema,1,1,1.00
2026-05-12,VARIANTE,Coca Cola,2,2,5.00
2026-05-12,VARIANTE,Coca Cola Sin Azúcar,1,1,1.00
2026-05-12,VARIANTE,Coca Light,1,1,1.00
2026-05-12,VARIANTE,Delaware,1,1,1.00
2026-05-12,VARIANTE,Escuis Fresa,1,1,1.00
2026-05-12,VARIANTE,Mantequilla,1,1,2.00
2026-05-12,VARIANTE,Normal,2,2,26.00
2026-05-12,VARIANTE,Tierno,1,1,1.00
2026-05-13,EXTRA,Bistec (1 pza.),2,2,3.00
2026-05-13,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,3.00
2026-05-13,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-05-13,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-05-13,EXTRA,Huevo Revuelto (2 pzas.),3,3,4.00
2026-05-13,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-05-13,EXTRA,Queso Extra Pieza,2,1,1.00
2026-05-13,EXTRA,Relleno de Guisados,1,1,1.00
2026-05-13,PETICION,Doradita,2,2,2.00
2026-05-13,PETICION,En dos platos,2,2,3.00
2026-05-13,PETICION,Escurrida,1,1,2.00
2026-05-13,PETICION,Sin Aguacate,1,1,1.00
2026-05-13,PETICION,Sin Crema,4,4,4.00
2026-05-13,PETICION,Sin Frijoles,1,1,1.00
2026-05-13,PETICION,Sin Lechuga,4,4,4.00
2026-05-13,PETICION,Sin Tomate,1,1,1.00
2026-05-13,PETICION,Sin Verduras,1,1,1.00
2026-05-13,VARIANTE,Coca Cola,2,2,9.00
2026-05-13,VARIANTE,Coca Cola Sin Azúcar,1,1,4.00
2026-05-13,VARIANTE,Coca Light,1,1,2.00
2026-05-13,VARIANTE,Crema,1,1,2.00
2026-05-13,VARIANTE,Leche Aparte,1,1,1.00
2026-05-13,VARIANTE,Lechera,1,1,2.00
2026-05-13,VARIANTE,Lechero,1,1,2.00
2026-05-13,VARIANTE,Mantequilla,1,1,2.00
2026-05-13,VARIANTE,Medio,1,1,1.00
2026-05-13,VARIANTE,Normal,2,2,25.00
2026-05-13,VARIANTE,Pan Grande Pieza,1,1,2.00
2026-05-13,VARIANTE,Poca leche,1,1,7.00
2026-05-13,VARIANTE,Valle Frut,1,1,1.00
2026-05-14,EXTRA,Bistec (1 pza.),4,4,5.00
2026-05-14,EXTRA,Frijoles,3,3,5.00
2026-05-14,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-05-14,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-05-14,EXTRA,Queso,4,3,3.00
2026-05-14,EXTRA,Queso Extra Pieza,2,1,1.00
2026-05-14,EXTRA,Relleno de Guisados,1,1,1.00
2026-05-14,PETICION,Sin Crema,3,3,3.00
2026-05-14,PETICION,Sin Lechuga,1,1,1.00
2026-05-14,PETICION,Sin Verduras,1,1,1.00
2026-05-14,VARIANTE,Coca Cola,2,2,13.00
2026-05-14,VARIANTE,Coca Cola Sin Azúcar,2,2,9.00
2026-05-14,VARIANTE,Delaware,1,1,1.00
2026-05-14,VARIANTE,Escuis Fresa,1,1,2.00
2026-05-14,VARIANTE,Escuis Hierro,1,1,1.00
2026-05-14,VARIANTE,Escuis Piña,1,1,1.00
2026-05-14,VARIANTE,Fresca,1,1,1.00
2026-05-14,VARIANTE,Lechero,1,1,1.00
2026-05-14,VARIANTE,Mantequilla,1,1,3.00
2026-05-14,VARIANTE,Normal,2,2,25.00
2026-05-14,VARIANTE,Pan Grande Pieza,1,1,2.00
2026-05-14,VARIANTE,Valle Frut,1,1,1.00
2026-05-15,EXTRA,Bistec (1 pza.),7,7,9.00
2026-05-15,EXTRA,Doble Guiso,1,1,1.00
2026-05-15,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-05-15,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-05-15,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-05-15,EXTRA,Huevo Revuelto (2 pzas.),1,1,2.00
2026-05-15,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-05-15,EXTRA,Pieza Tortilla de Maíz,4,1,2.00
2026-05-15,EXTRA,Queso,4,4,4.00
2026-05-15,PETICION,Doradita,2,2,2.00
2026-05-15,PETICION,Escurrida,2,2,2.00
2026-05-15,PETICION,Sin Aguacate,2,2,2.00
2026-05-15,PETICION,Sin Crema,7,7,7.00
2026-05-15,PETICION,Sin Frijoles,1,1,1.00
2026-05-15,PETICION,Sin Lechuga,1,1,1.00
2026-05-15,PETICION,Sin Tomate,1,1,1.00
2026-05-15,PETICION,Sin Verduras,1,1,1.00
2026-05-15,VARIANTE,Coca Cola,2,2,11.00
2026-05-15,VARIANTE,Coca Cola Sin Azúcar,1,1,6.00
2026-05-15,VARIANTE,Crema,1,1,1.00
2026-05-15,VARIANTE,Delaware,1,1,1.00
2026-05-15,VARIANTE,Escuis Fresa,1,1,1.00
2026-05-15,VARIANTE,Escuis Piña,1,1,1.00
2026-05-15,VARIANTE,Leche Aparte,1,1,2.00
2026-05-15,VARIANTE,Lechera,1,1,1.00
2026-05-15,VARIANTE,Mantequilla,1,1,1.00
2026-05-15,VARIANTE,Naturales,1,1,1.00
2026-05-15,VARIANTE,Normal,2,2,33.00
2026-05-15,VARIANTE,Pan Grande Pieza,1,1,8.00
2026-05-15,VARIANTE,Poca leche,1,1,2.00
2026-05-15,VARIANTE,Sprite,1,1,1.00
2026-05-15,VARIANTE,Valle Frut,1,1,1.00
2026-05-16,EXTRA,Bistec (1 pza.),1,1,1.00
2026-05-16,EXTRA,Frijoles,2,2,6.00
2026-05-16,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-05-16,EXTRA,Huevo Estrellado Tierno (2 pzas.),4,4,4.00
2026-05-16,EXTRA,Huevo Revuelto (2 pzas.),4,4,4.00
2026-05-16,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-05-16,EXTRA,Queso,2,2,3.00
2026-05-16,EXTRA,Relleno de Guisados,2,2,2.00
2026-05-16,PETICION,En dos platos,2,2,2.00
2026-05-16,PETICION,Escurrida,1,1,2.00
2026-05-16,PETICION,Poca Lechuga,2,2,2.00
2026-05-16,PETICION,Sin Aguacate,1,1,1.00
2026-05-16,PETICION,Sin Crema,3,3,3.00
2026-05-16,PETICION,Sin Frijoles,2,2,2.00
2026-05-16,PETICION,Sin Lechuga,4,4,4.00
2026-05-16,PETICION,Sin Queso,2,2,2.00
2026-05-16,PETICION,Sin Tomate,5,5,5.00
2026-05-16,PETICION,Verdura Aparte,1,1,1.00
2026-05-16,VARIANTE,Coca Cola,2,2,12.00
2026-05-16,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-05-16,VARIANTE,Crema,1,1,1.00
2026-05-16,VARIANTE,Escuis Hierro,1,1,2.00
2026-05-16,VARIANTE,Leche Aparte,1,1,3.00
2026-05-16,VARIANTE,Lechero,1,1,5.00
2026-05-16,VARIANTE,Mantequilla,2,2,6.00
